Button,Action,x,y,z,roll,pitch,yaw,gripper_state,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7
1,Pressed,2.0133986473083496,1.716078281402588,0.6505148410797119,37.86863327026367,176.88336181640625,129.3736572265625,0,-48.04788589477539,-61.4189453125,58.77097702026367,44.21733856201172,72.14623260498047,73.56028747558594,59.777767181396484
1,Pressed,2.035017490386963,1.700991153717041,0.5546492338180542,36.556461334228516,186.16726684570312,130.4077606201172,0,-47.08745574951172,-61.27090835571289,62.097007751464844,35.090694427490234,74.18968963623047,73.49999237060547,64.08121490478516
1,Pressed,2.0395588874816895,1.6932454109191895,0.5098202228546143,36.75143814086914,189.76730346679688,131.2301025390625,0,-47.172664642333984,-60.918094635009766,64.80097198486328,28.71349334716797,72.47187042236328,73.77250671386719,67.82613372802734
-1,Pressed,2.017443895339966,1.658385992050171,0.4283933937549591,30.12306022644043,199.5539093017578,134.81936645507812,0,-42.21036911010742,-60.385826110839844,72.00094604492188,31.145959854125977,73.23239135742188,73.73094177246094,66.37728118896484
-1,Pressed,2.022801637649536,1.6978932619094849,0.5486842393875122,34.646358489990234,187.48411560058594,131.57054138183594,0,-44.9369010925293,-60.150177001953125,64.66841125488281,38.06465530395508,72.36927032470703,73.60890197753906,62.73766326904297
-1,Pressed,2.0078392028808594,1.731177806854248,0.6342343091964722,36.44397735595703,177.75885009765625,127.79151916503906,0,-46.69131088256836,-60.25794982910156,57.964385986328125,44.46558380126953,73.59223937988281,73.7049789428711,59.545902252197266
-1,Pressed,1.996417760848999,1.7141990661621094,0.6820802688598633,36.24325942993164,174.70144653320312,130.09397888183594,0,-47.66372299194336,-60.91823959350586,58.6656379699707,49.26851272583008,71.70552825927734,73.92044067382812,57.4351921081543
-1,Pressed,1.9772322177886963,1.7141785621643066,0.7358815670013428,36.78929138183594,169.3062286376953,130.0656280517578,0,-49.09209060668945,-61.644630432128906,56.522010803222656,53.87946319580078,71.01951599121094,74.20472717285156,55.510616302490234
-1,Pressed,1.9551646709442139,1.7140709161758423,0.774320662021637,36.79689407348633,165.1412811279297,130.1850128173828,0,-49.733680725097656,-61.981868743896484,54.90694808959961,57.992916107177734,70.12784576416016,74.58605194091797,53.92573547363281
-1,Pressed,1.9274193048477173,1.7175672054290771,0.8044624328613281,36.49494934082031,161.09832763671875,130.0982208251953,0,-49.63329315185547,-61.902549743652344,53.046085357666016,62.07227325439453,68.77371978759766,75.18656158447266,52.59299850463867
-2,Pressed,1.9130359888076782,1.700801134109497,0.8466004133224487,36.446041107177734,156.7211456298828,130.1121368408203,0,-51.818782806396484,-63.901268005371094,52.41525650024414,66.39239501953125,69.34738159179688,74.1852035522461,51.306663513183594
2,Pressed,1.9137598276138306,1.7112432718276978,0.8440531492233276,36.91322326660156,156.2946319580078,129.14527893066406,0,-51.978065490722656,-63.71348190307617,51.32102966308594,65.3116455078125,69.65766143798828,74.59503936767578,51.59748077392578
2,Pressed,1.9252408742904663,1.7252119779586792,0.810948371887207,38.17851257324219,159.67428588867188,130.10606384277344,0,-50.945438385009766,-62.35622024536133,51.2880744934082,60.1104736328125,68.54338073730469,76.6395263671875,53.24325942993164
2,Pressed,1.93324613571167,1.7322129011154175,0.7796754837036133,39.79697036743164,162.37686157226562,131.34413146972656,0,-50.04988479614258,-61.92026138305664,50.85059356689453,55.513484954833984,67.6092300415039,78.85258483886719,55.00489044189453
1,Pressed,1.9456019401550293,1.7541694641113281,0.7091391682624817,38.06644821166992,169.1682586669922,130.3749542236328,0,-46.23085021972656,-58.74766159057617,52.35548400878906,50.287109375,68.21245574951172,79.61375427246094,57.00075912475586
1,Pressed,1.935178518295288,1.798269510269165,0.6019409894943237,37.588375091552734,175.74346923828125,125.06685638427734,0,-38.21625518798828,-56.31964874267578,49.69997024536133,46.65080642700195,70.2843246459961,79.32252502441406,58.57011032104492
-1,Pressed,1.9258167743682861,1.713340401649475,0.456221342086792,34.704505920410156,195.18800354003906,135.18560791015625,0,-28.911190032958984,-58.59706115722656,59.493927001953125,47.2407112121582,69.11592864990234,79.43341064453125,58.27265548706055
-1,Pressed,1.933556318283081,1.7471803426742554,0.5991895794868469,36.52696228027344,179.84469604492188,131.77627563476562,0,-36.58665084838867,-57.984230041503906,54.088260650634766,51.02094650268555,67.73259735107422,79.82546997070312,56.6920280456543
-1,Pressed,1.9192578792572021,1.7428605556488037,0.7537186145782471,41.25383377075195,163.40736389160156,132.0394744873047,0,-46.758827209472656,-61.02318572998047,50.20152282714844,54.83728790283203,64.32650756835938,80.23432159423828,55.343318939208984
-1,Pressed,1.898195505142212,1.7431678771972656,0.6090291738510132,35.37194061279297,178.14549255371094,132.7242889404297,0,-32.51564025878906,-58.35976791381836,51.20192337036133,57.88356018066406,66.08049774169922,81.28581237792969,54.410030364990234
-1,Pressed,1.888530969619751,1.7222516536712646,0.7957377433776855,41.71171951293945,158.7740936279297,134.78329467773438,0,-47.85399627685547,-63.16804122924805,48.55855941772461,60.33891677856445,62.36256408691406,81.6934814453125,53.64253616333008
-1,Pressed,1.8552671670913696,1.7770869731903076,0.6691634654998779,34.47034454345703,168.0419464111328,128.73931884765625,0,-32.81300735473633,-57.66781997680664,43.84733963012695,62.8348503112793,64.86056518554688,83.1649169921875,53.31941604614258
-1,Pressed,1.707327127456665,1.7366406917572021,0.32738152146339417,37.27951431274414,204.2655792236328,132.79962158203125,0,3.8673954010009766,-62.30698776245117,43.64738464355469,65.40961456298828,63.392330169677734,84.60652160644531,53.130950927734375
-1,Pressed,1.6602617502212524,1.751562476158142,0.31671056151390076,38.4801025390625,203.7033233642578,130.0402069091797,0,9.445643424987793,-63.7179069519043,38.717872619628906,67.50151062011719,62.28292465209961,85.97612762451172,52.961116790771484
-1,Pressed,1.6332147121429443,1.7543280124664307,0.31781819462776184,38.567298889160156,203.32373046875,129.5881805419922,0,12.469388008117676,-64.39530181884766,36.384300231933594,68.9855728149414,60.949119567871094,87.36431884765625,52.96139144897461
3,Pressed,1.6230919361114502,1.7535333633422852,0.32827121019363403,38.494083404541016,203.7661895751953,129.81948852539062,0,14.186689376831055,-64.4432373046875,35.440956115722656,71.65213775634766,60.221561431884766,87.20330810546875,50.98794937133789
3,Pressed,1.6232391595840454,1.756728172302246,0.3628785014152527,38.45119094848633,203.20545959472656,129.3455047607422,0,15.261518478393555,-63.85963439941406,33.70553207397461,77.21714782714844,59.67823791503906,85.4681167602539,45.77878952026367
3,Pressed,1.6227844953536987,1.7567379474639893,0.38334566354751587,38.404266357421875,203.37619018554688,129.45335388183594,0,16.034019470214844,-63.250789642333984,32.91143035888672,80.46311950683594,59.24779510498047,84.38230895996094,42.48854446411133
3,Pressed,1.6224405765533447,1.757582664489746,0.4067678451538086,38.328582763671875,203.39466857910156,129.40953063964844,0,16.764022827148438,-62.39962387084961,31.866941452026367,83.8141860961914,58.82529067993164,83.19791412353516,38.88314437866211
3,Pressed,1.6222169399261475,1.758444905281067,0.43196943402290344,38.262882232666016,203.3428497314453,129.28103637695312,0,17.459863662719727,-61.34383010864258,30.682220458984375,87.17125701904297,58.41086196899414,81.89666748046875,35.063194274902344
3,Pressed,1.6220884323120117,1.759425163269043,0.45903196930885315,38.18467330932617,203.2409210205078,129.11988830566406,0,18.090044021606445,-60.01008987426758,29.34183120727539,90.42874145507812,57.99441146850586,80.54913330078125,31.042024612426758
3,Pressed,1.6218349933624268,1.7596806287765503,0.48199188709259033,38.134246826171875,203.3212127685547,129.09829711914062,0,18.6826114654541,-58.658546447753906,28.227752685546875,93.0145263671875,57.57762145996094,79.36409759521484,27.573326110839844
3,Pressed,1.6217397451400757,1.760359525680542,0.5090428590774536,38.08188247680664,203.2307891845703,128.9519500732422,0,19.22783088684082,-56.94295883178711,26.788963317871094,95.71903991699219,57.15420913696289,78.0274658203125,23.618976593017578
3,Pressed,1.62162184715271,1.7608031034469604,0.5340895056724548,38.01850128173828,203.2219696044922,128.8751220703125,0,19.724607467651367,-55.1336669921875,25.409231185913086,97.94598388671875,56.74828338623047,76.83191680908203,19.96904945373535
3,Pressed,1.6214808225631714,1.7610304355621338,0.5583249926567078,37.94371795654297,203.26510620117188,128.82044982910156,0,20.212921142578125,-53.20158767700195,24.007061004638672,99.87510681152344,56.36655807495117,75.7060775756836,16.435998916625977
3,Pressed,1.621421456336975,1.7613074779510498,0.583209753036499,37.90178680419922,203.2773895263672,128.78256225585938,0,20.661056518554688,-51.083919525146484,22.50460433959961,101.55403137207031,55.96460723876953,74.60904693603516,12.883980751037598
3,Pressed,1.6213879585266113,1.761630654335022,0.608779788017273,37.8604736328125,203.24386596679688,128.70106506347656,0,21.097259521484375,-48.776885986328125,20.866933822631836,103.01244354248047,55.59675598144531,73.53746032714844,9.293517112731934
3,Pressed,1.6213085651397705,1.7617013454437256,0.6317026615142822,37.81460189819336,203.30821228027344,128.67640686035156,0,21.54694175720215,-46.54143142700195,19.32467269897461,104.09212493896484,55.263404846191406,72.64098358154297,6.0734758377075195
3,Pressed,1.6212984323501587,1.761812448501587,0.656379759311676,37.781436920166016,203.3043975830078,128.60874938964844,0,21.9706974029541,-44.06707763671875,17.583208084106445,105.00240325927734,54.9754753112793,71.77144622802734,2.678021192550659
3,Pressed,1.6212934255599976,1.7619808912277222,0.681276261806488,37.76496505737305,203.3041534423828,128.561279296875,0,22.377254486083984,-41.46815490722656,15.752747535705566,105.61763000488281,54.7141227722168,71.02816009521484,-0.6706730723381042
3,Pressed,1.6213665008544922,1.762189269065857,0.7082157135009766,37.72636413574219,203.23147583007812,128.4786376953125,0,22.7282772064209,-38.58332443237305,13.714466094970703,105.96711730957031,54.52949905395508,70.4009017944336,-4.165930271148682
3,Pressed,1.6214239597320557,1.7622416019439697,0.7332285642623901,37.70783615112305,203.2615203857422,128.43728637695312,0,23.111560821533203,-35.77766418457031,11.738292694091797,106.00663757324219,54.40456771850586,69.97045135498047,-7.392207145690918
3,Pressed,1.6215553283691406,1.7622302770614624,0.7554707527160645,37.68006134033203,203.3911590576172,128.42514038085938,0,23.528156280517578,-33.15521240234375,9.903955459594727,105.77799987792969,54.331024169921875,69.74324035644531,-10.222153663635254
3,Pressed,1.621726632118225,1.7623143196105957,0.7800140976905823,37.66646194458008,203.4005126953125,128.3755340576172,0,23.80141830444336,-30.29644203186035,7.9095845222473145,105.2767562866211,54.37407302856445,69.67937469482422,-13.185834884643555
3,Pressed,1.621931552886963,1.7624754905700684,0.8071584701538086,37.65813064575195,203.28627014160156,128.31295776367188,0,23.84995460510254,-27.159669876098633,5.814026355743408,104.41915893554688,54.553749084472656,69.83509826660156,-16.247650146484375
3,Pressed,1.622488260269165,1.7623902559280396,0.8288905620574951,37.63762664794922,203.51708984375,128.30740356445312,0,24.153221130371094,-24.394596099853516,4.003497123718262,103.42845916748047,54.74158477783203,70.15831756591797,-18.764331817626953
3,Pressed,1.6229612827301025,1.7624388933181763,0.8533685207366943,37.6262092590332,203.52374267578125,128.25692749023438,0,24.08022689819336,-21.407360076904297,2.194018840789795,102.11661529541016,55.10184860229492,70.69959259033203,-21.32648468017578
3,Pressed,1.623553991317749,1.7624316215515137,0.8796263933181763,37.614402770996094,203.54611206054688,128.21131896972656,0,23.855993270874023,-18.152355194091797,0.3896588981151581,100.41996765136719,55.58442687988281,71.48091888427734,-23.888214111328125
3,Pressed,1.6243069171905518,1.7624268531799316,0.9040165543556213,37.60649108886719,203.66465759277344,128.18186950683594,0,23.529638290405273,-15.031698226928711,-1.1496742963790894,98.5321273803711,56.12371063232422,72.43061828613281,-26.12117576599121
3,Pressed,1.625224232673645,1.762435793876648,0.9263418316841125,37.59162139892578,203.7726287841797,128.1260223388672,0,23.10272216796875,-12.124266624450684,-2.3877475261688232,96.5707778930664,56.695579528808594,73.41864013671875,-27.96836280822754
3,Pressed,1.6263099908828735,1.7624410390853882,0.9522234797477722,37.58298110961914,203.87451171875,128.04296875,0,22.451278686523438,-8.733196258544922,-3.61441969871521,94.045166015625,57.41300582885742,74.66710662841797,-29.851274490356445
3,Pressed,1.6268342733383179,1.7625696659088135,0.9753752946853638,37.55096435546875,203.8353729248047,127.91665649414062,0,21.75873565673828,-5.740711688995361,-4.590019702911377,91.59415435791016,58.07840347290039,75.85004425048828,-31.216703414916992
3,Pressed,1.626814842224121,1.7626597881317139,1.0024971961975098,37.52200698852539,203.653564453125,127.71239471435547,0,21.721607208251953,-2.267364263534546,-6.447273254394531,88.53704071044922,58.865516662597656,77.22274780273438,-32.505760192871094
3,Pressed,1.6233218908309937,1.7623203992843628,1.0305614471435547,37.483062744140625,202.87135314941406,127.68721771240234,0,22.73242950439453,0.8641358613967896,-9.749747276306152,85.53089141845703,59.55229187011719,78.48209381103516,-33.33943176269531
3,Pressed,1.6145131587982178,1.760503888130188,1.0674903392791748,37.418704986572266,201.43885803222656,128.21148681640625,0,22.788320541381836,4.4960551261901855,-13.215824127197266,81.73855590820312,60.22979736328125,79.9726791381836,-33.94305419921875
3,Pressed,1.595407247543335,1.7597987651824951,1.1078002452850342,37.501800537109375,198.76780700683594,128.70358276367188,0,19.111804962158203,7.573307037353516,-13.866226196289062,78.16173553466797,60.785072326660156,81.25028228759766,-34.20832824707031
3,Pressed,1.5772278308868408,1.7597459554672241,1.1468214988708496,37.62285614013672,196.62254333496094,129.09654235839844,0,15.447866439819336,11.075189590454102,-14.032147407531738,73.78665924072266,61.477230072021484,82.69502258300781,-34.167606353759766
3,Pressed,1.5815832614898682,1.7586524486541748,1.1673941612243652,37.548423767089844,197.6160430908203,129.3865203857422,0,14.668585777282715,14.581409454345703,-13.734917640686035,69.27699279785156,62.060787200927734,84.11863708496094,-33.75931167602539
1,Pressed,1.6040266752243042,1.7569024562835693,1.1709792613983154,37.46094512939453,198.96714782714844,129.60415649414062,0,16.504030227661133,16.37049674987793,-12.861949920654297,66.98661041259766,61.712432861328125,83.04596710205078,-32.4697151184082
1,Pressed,1.6334764957427979,1.7559094429016113,1.1694360971450806,37.45737838745117,199.708740234375,129.73944091796875,0,19.472715377807617,17.47459602355957,-11.956036567687988,65.51863861083984,60.883670806884766,80.48558044433594,-30.462875366210938
